experiment_id,test_loss,test_metric,test_status
ENC_chs16_ks_3_att_None_smooth_False_beats,1.0670582056045532,0.427807486631016,True
ENC_chs16_ks_3_att_None_smooth_False_bpm_estimates,1.105565071105957,0.3475935828877005,True
ENC_chs16_ks_3_att_None_smooth_False_onset_strength,0.9698464274406432,0.5151515151515151,True
ENC_chs16_ks_3_att_None_smooth_False_raw,1.5387483835220337,0.3992869875222816,True
ENC_chs16_ks_3_att_None_smooth_False_rh,0.9334995746612548,0.5935828877005348,True
ENC_chs16_ks_3_att_None_smooth_False_ticks,1.2603851556777954,0.35650623885918,True
ENC_chs16_ks_3_att_None_smooth_True_beats,1.228215217590332,0.3547237076648841,True
ENC_chs16_ks_3_att_None_smooth_True_bpm_estimates,1.0777872800827026,0.4545454545454545,True
ENC_chs16_ks_3_att_None_smooth_True_onset_strength,1.3805493116378784,0.3707664884135472,True
ENC_chs16_ks_3_att_None_smooth_True_raw,1.062822699546814,0.4474153297682709,True
ENC_chs16_ks_3_att_None_smooth_True_rh,1.018970608711243,0.5008912655971479,True
ENC_chs16_ks_3_att_None_smooth_True_ticks,1.0797361135482788,0.4206773618538324,True
ENC_chs16_ks_3_att_convattn_smooth_False_beats,1.1365984678268433,0.2905525846702317,True
ENC_chs16_ks_3_att_convattn_smooth_False_bpm_estimates,1.0694135427474976,0.4331550802139037,True
ENC_chs16_ks_3_att_convattn_smooth_False_onset_strength,0.9927598237991332,0.5187165775401069,True
ENC_chs16_ks_3_att_convattn_smooth_False_raw,1.001577854156494,0.463458110516934,True
ENC_chs16_ks_3_att_convattn_smooth_False_rh,0.908029556274414,0.5846702317290553,True
ENC_chs16_ks_3_att_convattn_smooth_False_ticks,1.0693418979644775,0.3975044563279857,True
ENC_chs16_ks_3_att_convattn_smooth_True_beats,1.0724430084228516,0.409982174688057,True
ENC_chs16_ks_3_att_convattn_smooth_True_bpm_estimates,1.0644595623016355,0.4598930481283422,True
ENC_chs16_ks_3_att_convattn_smooth_True_onset_strength,0.9597055912017822,0.5668449197860963,True
ENC_chs16_ks_3_att_convattn_smooth_True_raw,1.0014381408691406,0.4242424242424242,True
ENC_chs16_ks_3_att_convattn_smooth_True_rh,0.9675795435905457,0.5133689839572193,True
ENC_chs16_ks_3_att_convattn_smooth_True_ticks,1.1600767374038696,0.3297682709447415,True
ENC_chs16_ks_3_att_posenc_smooth_False_beats,1.1212259531021118,0.3796791443850267,True
ENC_chs16_ks_3_att_posenc_smooth_False_bpm_estimates,1.0909786224365234,0.4188948306595365,True
ENC_chs16_ks_3_att_posenc_smooth_False_onset_strength,0.9737585186958312,0.5383244206773619,True
ENC_chs16_ks_3_att_posenc_smooth_False_raw,0.9693487286567688,0.5953654188948306,True
ENC_chs16_ks_3_att_posenc_smooth_False_rh,0.9733063578605652,0.5329768270944741,True
ENC_chs16_ks_3_att_posenc_smooth_False_ticks,1.1192957162857056,0.3458110516934046,True
ENC_chs16_ks_3_att_posenc_smooth_True_beats,1.3468940258026123,0.3475935828877005,True
ENC_chs16_ks_3_att_posenc_smooth_True_bpm_estimates,1.0976227521896362,0.3975044563279857,True
ENC_chs16_ks_3_att_posenc_smooth_True_onset_strength,0.9231921434402466,0.5632798573975044,True
ENC_chs16_ks_3_att_posenc_smooth_True_raw,1.0383654832839966,0.4777183600713012,True
ENC_chs16_ks_3_att_posenc_smooth_True_rh,0.9698123931884766,0.5347593582887701,True
ENC_chs16_ks_3_att_posenc_smooth_True_ticks,1.0891786813735962,0.427807486631016,True
ENC_chs16_ks_3_att_se_smooth_False_beats,1.3235714435577393,0.2549019607843137,True
ENC_chs16_ks_3_att_se_smooth_False_bpm_estimates,1.1028951406478882,0.374331550802139,True
ENC_chs16_ks_3_att_se_smooth_False_onset_strength,1.078317642211914,0.4313725490196078,True
ENC_chs16_ks_3_att_se_smooth_False_raw,1.2653440237045288,0.3333333333333333,True
ENC_chs16_ks_3_att_se_smooth_False_rh,1.90234375,0.4081996434937611,True
ENC_chs16_ks_3_att_se_smooth_False_ticks,1.090332269668579,0.4206773618538324,True
ENC_chs16_ks_3_att_se_smooth_True_beats,1.1157798767089844,0.3778966131907308,True
ENC_chs16_ks_3_att_se_smooth_True_bpm_estimates,1.150790810585022,0.338680926916221,True
ENC_chs16_ks_3_att_se_smooth_True_onset_strength,1.2190412282943726,0.4010695187165775,True
ENC_chs16_ks_3_att_se_smooth_True_raw,1.3870149850845337,0.4010695187165775,True
ENC_chs16_ks_3_att_se_smooth_True_rh,1.06689715385437,0.5115864527629234,True
ENC_chs16_ks_3_att_se_smooth_True_ticks,1.0492215156555176,0.4616755793226381,True
ENC_chs16_ks_5_att_None_smooth_False_beats,1.309839367866516,0.3244206773618538,True
ENC_chs16_ks_5_att_None_smooth_False_bpm_estimates,1.0755081176757812,0.4313725490196078,True
ENC_chs16_ks_5_att_None_smooth_False_onset_strength,0.8997185826301575,0.6096256684491979,True
ENC_chs16_ks_5_att_None_smooth_False_raw,1.0289020538330078,0.4670231729055258,True
ENC_chs16_ks_5_att_None_smooth_False_rh,1.0715481042861938,0.5133689839572193,True
ENC_chs16_ks_5_att_None_smooth_False_ticks,1.0464643239974976,0.463458110516934,True
ENC_chs16_ks_5_att_None_smooth_True_beats,1.1371309757232666,0.3975044563279857,True
ENC_chs16_ks_5_att_None_smooth_True_bpm_estimates,1.1205592155456543,0.3672014260249554,True
ENC_chs16_ks_5_att_None_smooth_True_onset_strength,0.9239120483398438,0.5739750445632799,True
ENC_chs16_ks_5_att_None_smooth_True_raw,1.04630708694458,0.4260249554367201,True
ENC_chs16_ks_5_att_None_smooth_True_rh,0.9724701642990112,0.5240641711229946,True
ENC_chs16_ks_5_att_None_smooth_True_ticks,1.0741831064224243,0.4295900178253119,True
ENC_chs16_ks_5_att_convattn_smooth_False_beats,1.1342731714248655,0.392156862745098,True
ENC_chs16_ks_5_att_convattn_smooth_False_bpm_estimates,1.079319715499878,0.3885918003565062,True
ENC_chs16_ks_5_att_convattn_smooth_False_onset_strength,1.021065592765808,0.5222816399286988,True
ENC_chs16_ks_5_att_convattn_smooth_False_raw,1.0235142707824707,0.4919786096256685,True
ENC_chs16_ks_5_att_convattn_smooth_False_rh,0.9208372235298156,0.5864527629233511,True
ENC_chs16_ks_5_att_convattn_smooth_False_ticks,1.1624027490615845,0.392156862745098,True
ENC_chs16_ks_5_att_convattn_smooth_True_beats,1.059649109840393,0.46524064171123,True
ENC_chs16_ks_5_att_convattn_smooth_True_bpm_estimates,1.1091899871826172,0.35650623885918,True
ENC_chs16_ks_5_att_convattn_smooth_True_onset_strength,0.9407517313957214,0.5490196078431373,True
ENC_chs16_ks_5_att_convattn_smooth_True_raw,0.9969905018806458,0.4527629233511586,True
ENC_chs16_ks_5_att_convattn_smooth_True_rh,0.8896144032478333,0.6131907308377896,True
ENC_chs16_ks_5_att_convattn_smooth_True_ticks,1.0347517728805542,0.4616755793226381,True
ENC_chs16_ks_5_att_posenc_smooth_False_beats,1.0749168395996094,0.4260249554367201,True
ENC_chs16_ks_5_att_posenc_smooth_False_bpm_estimates,1.0894298553466797,0.3957219251336898,True
ENC_chs16_ks_5_att_posenc_smooth_False_onset_strength,0.9160424470901488,0.5668449197860963,True
ENC_chs16_ks_5_att_posenc_smooth_False_raw,0.9641775488853456,0.5508021390374331,True
ENC_chs16_ks_5_att_posenc_smooth_False_rh,0.9013463258743286,0.6007130124777184,True
ENC_chs16_ks_5_att_posenc_smooth_False_ticks,1.0968843698501587,0.3814616755793226,True
ENC_chs16_ks_5_att_posenc_smooth_True_beats,1.0739027261734009,0.4598930481283422,True
ENC_chs16_ks_5_att_posenc_smooth_True_bpm_estimates,1.0670162439346311,0.4349376114081996,True
ENC_chs16_ks_5_att_posenc_smooth_True_onset_strength,0.9482468366622924,0.5151515151515151,True
ENC_chs16_ks_5_att_posenc_smooth_True_raw,1.0112487077713013,0.5008912655971479,True
ENC_chs16_ks_5_att_posenc_smooth_True_rh,1.0873552560806274,0.4795008912655971,True
ENC_chs16_ks_5_att_posenc_smooth_True_ticks,1.073905110359192,0.4385026737967914,True
ENC_chs16_ks_5_att_se_smooth_False_beats,1.20750093460083,0.2780748663101604,True
ENC_chs16_ks_5_att_se_smooth_False_bpm_estimates,1.1315170526504517,0.427807486631016,True
ENC_chs16_ks_5_att_se_smooth_False_onset_strength,0.8811187744140625,0.5775401069518716,True
ENC_chs16_ks_5_att_se_smooth_False_raw,1.2129517793655396,0.3315508021390374,True
ENC_chs16_ks_5_att_se_smooth_False_rh,0.967553973197937,0.5329768270944741,True
ENC_chs16_ks_5_att_se_smooth_False_ticks,1.0775798559188845,0.3868092691622103,True
ENC_chs16_ks_5_att_se_smooth_True_beats,1.110216736793518,0.4064171122994652,True
ENC_chs16_ks_5_att_se_smooth_True_bpm_estimates,1.0589840412139893,0.4295900178253119,True
ENC_chs16_ks_5_att_se_smooth_True_onset_strength,0.9519745707511902,0.5650623885918004,True
ENC_chs16_ks_5_att_se_smooth_True_raw,1.0347177982330322,0.4474153297682709,True
ENC_chs16_ks_5_att_se_smooth_True_rh,1.016415238380432,0.5133689839572193,True
ENC_chs16_ks_5_att_se_smooth_True_ticks,1.0743709802627563,0.4046345811051693,True
ENC_chs16_ks_7_att_None_smooth_False_beats,1.1861534118652344,0.4242424242424242,True
ENC_chs16_ks_7_att_None_smooth_False_bpm_estimates,1.0855892896652222,0.409982174688057,True
ENC_chs16_ks_7_att_None_smooth_False_onset_strength,1.0018759965896606,0.481283422459893,True
ENC_chs16_ks_7_att_None_smooth_False_raw,1.0881916284561155,0.3315508021390374,True
ENC_chs16_ks_7_att_None_smooth_False_rh,0.9557120203971864,0.5383244206773619,True
ENC_chs16_ks_7_att_None_smooth_False_ticks,1.0852054357528689,0.4224598930481283,True
ENC_chs16_ks_7_att_None_smooth_True_beats,1.114434838294983,0.4759358288770053,True
ENC_chs16_ks_7_att_None_smooth_True_bpm_estimates,1.0693926811218262,0.4171122994652406,True
ENC_chs16_ks_7_att_None_smooth_True_onset_strength,0.9283072352409364,0.5971479500891266,True
ENC_chs16_ks_7_att_None_smooth_True_raw,1.133194088935852,0.4295900178253119,True
ENC_chs16_ks_7_att_None_smooth_True_rh,1.123036503791809,0.4884135472370766,True
ENC_chs16_ks_7_att_None_smooth_True_ticks,1.090766191482544,0.4545454545454545,True
ENC_chs16_ks_7_att_convattn_smooth_False_beats,1.1262370347976685,0.338680926916221,True
ENC_chs16_ks_7_att_convattn_smooth_False_bpm_estimates,1.0876654386520386,0.3975044563279857,True
ENC_chs16_ks_7_att_convattn_smooth_False_onset_strength,0.886947751045227,0.6167557932263814,True
ENC_chs16_ks_7_att_convattn_smooth_False_raw,1.353183388710022,0.3761140819964349,True
ENC_chs16_ks_7_att_convattn_smooth_False_rh,0.9282892942428588,0.5828877005347594,True
ENC_chs16_ks_7_att_convattn_smooth_False_ticks,1.075997829437256,0.4064171122994652,True
ENC_chs16_ks_7_att_convattn_smooth_True_beats,1.093625783920288,0.3903743315508021,True
ENC_chs16_ks_7_att_convattn_smooth_True_bpm_estimates,1.086000680923462,0.427807486631016,True
ENC_chs16_ks_7_att_convattn_smooth_True_onset_strength,0.9418984651565552,0.5490196078431373,True
ENC_chs16_ks_7_att_convattn_smooth_True_raw,1.1133261919021606,0.392156862745098,True
ENC_chs16_ks_7_att_convattn_smooth_True_rh,0.914331555366516,0.5686274509803921,True
ENC_chs16_ks_7_att_convattn_smooth_True_ticks,1.076099872589111,0.3903743315508021,True
ENC_chs16_ks_7_att_posenc_smooth_False_beats,1.1617900133132937,0.4046345811051693,True
ENC_chs16_ks_7_att_posenc_smooth_False_bpm_estimates,1.06785249710083,0.4313725490196078,True
ENC_chs16_ks_7_att_posenc_smooth_False_onset_strength,0.8988335728645325,0.5882352941176471,True
ENC_chs16_ks_7_att_posenc_smooth_False_raw,0.995597004890442,0.5508021390374331,True
ENC_chs16_ks_7_att_posenc_smooth_False_rh,0.8875611424446106,0.6042780748663101,True
ENC_chs16_ks_7_att_posenc_smooth_False_ticks,1.0725947618484497,0.4331550802139037,True
ENC_chs16_ks_7_att_posenc_smooth_True_beats,1.0608412027359009,0.4598930481283422,True
ENC_chs16_ks_7_att_posenc_smooth_True_bpm_estimates,1.1793649196624756,0.3404634581105169,True
ENC_chs16_ks_7_att_posenc_smooth_True_onset_strength,0.9467266798019408,0.5508021390374331,True
ENC_chs16_ks_7_att_posenc_smooth_True_raw,1.050955295562744,0.4295900178253119,True
ENC_chs16_ks_7_att_posenc_smooth_True_rh,0.9287607669830322,0.5579322638146168,True
ENC_chs16_ks_7_att_posenc_smooth_True_ticks,1.1473777294158936,0.3458110516934046,True
ENC_chs16_ks_7_att_se_smooth_False_beats,1.1981393098831177,0.4349376114081996,True
ENC_chs16_ks_7_att_se_smooth_False_bpm_estimates,1.4481301307678225,0.392156862745098,True
ENC_chs16_ks_7_att_se_smooth_False_onset_strength,1.5011659860610962,0.3315508021390374,True
ENC_chs16_ks_7_att_se_smooth_False_raw,1.0259475708007812,0.4509803921568627,True
ENC_chs16_ks_7_att_se_smooth_False_rh,0.9140974879264832,0.5864527629233511,True
ENC_chs16_ks_7_att_se_smooth_False_ticks,1.1128647327423096,0.3636363636363636,True
ENC_chs16_ks_7_att_se_smooth_True_beats,1.203940510749817,0.427807486631016,True
ENC_chs16_ks_7_att_se_smooth_True_bpm_estimates,1.1612815856933594,0.3814616755793226,True
ENC_chs16_ks_7_att_se_smooth_True_onset_strength,0.9204968214035034,0.6042780748663101,True
ENC_chs16_ks_7_att_se_smooth_True_raw,1.0163966417312622,0.4367201426024955,True
ENC_chs16_ks_7_att_se_smooth_True_rh,0.9491842985153198,0.5561497326203209,True
ENC_chs16_ks_7_att_se_smooth_True_ticks,1.0916001796722412,0.4046345811051693,True
"ENC_chs16_ks_[3, 3]_att_None_smooth_False_rp",0.8741368651390076,0.6096256684491979,True
"ENC_chs16_ks_[3, 3]_att_None_smooth_False_tempogram",1.9786415100097656,0.3868092691622103,True
"ENC_chs16_ks_[3, 3]_att_None_smooth_False_tempogram_ratio",0.9531274437904358,0.5454545454545454,True
"ENC_chs16_ks_[3, 3]_att_None_smooth_False_trh",0.9072152376174928,0.5757575757575758,True
"ENC_chs16_ks_[3, 3]_att_None_smooth_False_tssd",1.0534003973007202,0.4420677361853832,True
"ENC_chs16_ks_[3, 3]_att_None_smooth_True_rp",0.9568334221839904,0.5721925133689839,True
"ENC_chs16_ks_[3, 3]_att_None_smooth_True_tempogram",0.9516348242759703,0.5650623885918004,True
"ENC_chs16_ks_[3, 3]_att_None_smooth_True_tempogram_ratio",0.9076762795448304,0.5490196078431373,True
"ENC_chs16_ks_[3, 3]_att_None_smooth_True_trh",0.973261296749115,0.5098039215686274,True
"ENC_chs16_ks_[3, 3]_att_None_smooth_True_tssd",1.1547924280166626,0.4010695187165775,True
"ENC_chs16_ks_[3, 3]_att_axial_smooth_False_rp",0.9655645489692688,0.5508021390374331,True
"ENC_chs16_ks_[3, 3]_att_axial_smooth_False_tempogram",1.083343267440796,0.4064171122994652,True
"ENC_chs16_ks_[3, 3]_att_axial_smooth_False_tempogram_ratio",2.0796873569488525,0.3796791443850267,True
"ENC_chs16_ks_[3, 3]_att_axial_smooth_False_trh",1.0892415046691897,0.3814616755793226,True
"ENC_chs16_ks_[3, 3]_att_axial_smooth_False_tssd",1.12707781791687,0.2869875222816399,True
"ENC_chs16_ks_[3, 3]_att_axial_smooth_True_rp",0.9719045758247375,0.5276292335115864,True
"ENC_chs16_ks_[3, 3]_att_axial_smooth_True_tempogram",1.095115303993225,0.3957219251336898,True
"ENC_chs16_ks_[3, 3]_att_axial_smooth_True_tempogram_ratio",1.106839299201965,0.3529411764705882,True
"ENC_chs16_ks_[3, 3]_att_axial_smooth_True_trh",1.1125119924545288,0.3547237076648841,True
"ENC_chs16_ks_[3, 3]_att_axial_smooth_True_tssd",1.0851819515228271,0.4064171122994652,True
"ENC_chs16_ks_[3, 3]_att_mhsa_smooth_False_rp",1.12975013256073,0.4171122994652406,True
"ENC_chs16_ks_[3, 3]_att_mhsa_smooth_False_tempogram",1.0859647989273071,0.3992869875222816,True
"ENC_chs16_ks_[3, 3]_att_mhsa_smooth_False_tempogram_ratio",1.0359662771224976,0.4598930481283422,True
"ENC_chs16_ks_[3, 3]_att_mhsa_smooth_False_trh",1.32375967502594,0.392156862745098,True
"ENC_chs16_ks_[3, 3]_att_mhsa_smooth_False_tssd",1.1713595390319824,0.3422459893048128,True
"ENC_chs16_ks_[3, 3]_att_mhsa_smooth_True_rp",1.07731032371521,0.3975044563279857,True
"ENC_chs16_ks_[3, 3]_att_mhsa_smooth_True_tempogram",1.0884019136428833,0.3939393939393939,True
"ENC_chs16_ks_[3, 3]_att_mhsa_smooth_True_tempogram_ratio",1.181943416595459,0.3368983957219251,True
"ENC_chs16_ks_[3, 3]_att_mhsa_smooth_True_trh",1.0709517002105713,0.4367201426024955,True
"ENC_chs16_ks_[3, 3]_att_mhsa_smooth_True_tssd",1.1193745136260986,0.3654188948306595,True
"ENC_chs16_ks_[5, 5]_att_None_smooth_False_rp",0.7804901003837585,0.6417112299465241,True
"ENC_chs16_ks_[5, 5]_att_None_smooth_False_tempogram",1.3947162628173828,0.4670231729055258,True
"ENC_chs16_ks_[5, 5]_att_None_smooth_False_tempogram_ratio",0.8694397807121277,0.5953654188948306,True
"ENC_chs16_ks_[5, 5]_att_None_smooth_False_trh",1.0690022706985474,0.4723707664884135,True
"ENC_chs16_ks_[5, 5]_att_None_smooth_False_tssd",1.0239800214767456,0.4581105169340463,True
"ENC_chs16_ks_[5, 5]_att_None_smooth_True_rp",0.865413248538971,0.6327985739750446,True
"ENC_chs16_ks_[5, 5]_att_None_smooth_True_tempogram",0.9912766218185424,0.5418894830659536,True
"ENC_chs16_ks_[5, 5]_att_None_smooth_True_tempogram_ratio",0.9582449793815612,0.5757575757575758,True
"ENC_chs16_ks_[5, 5]_att_None_smooth_True_trh",0.9562098383903505,0.5401069518716578,True
"ENC_chs16_ks_[5, 5]_att_None_smooth_True_tssd",1.0285475254058838,0.4741532976827095,True
"ENC_chs16_ks_[5, 5]_att_axial_smooth_False_rp",0.9136440753936768,0.5739750445632799,True
"ENC_chs16_ks_[5, 5]_att_axial_smooth_False_tempogram",1.0865037441253662,0.3939393939393939,True
"ENC_chs16_ks_[5, 5]_att_axial_smooth_False_tempogram_ratio",1.067766547203064,0.4081996434937611,True
"ENC_chs16_ks_[5, 5]_att_axial_smooth_False_trh",1.0935643911361694,0.3475935828877005,True
"ENC_chs16_ks_[5, 5]_att_axial_smooth_False_tssd",1.258957028388977,0.2798573975044563,True
"ENC_chs16_ks_[5, 5]_att_axial_smooth_True_rp",1.0279916524887085,0.4509803921568627,True
"ENC_chs16_ks_[5, 5]_att_axial_smooth_True_tempogram",1.1109750270843506,0.3992869875222816,True
"ENC_chs16_ks_[5, 5]_att_axial_smooth_True_tempogram_ratio",1.122679352760315,0.3083778966131907,True
"ENC_chs16_ks_[5, 5]_att_axial_smooth_True_trh",1.1036627292633057,0.3636363636363636,True
"ENC_chs16_ks_[5, 5]_att_axial_smooth_True_tssd",1.0946489572525024,0.3992869875222816,True
"ENC_chs16_ks_[5, 5]_att_mhsa_smooth_False_rp",1.0849167108535769,0.4527629233511586,True
"ENC_chs16_ks_[5, 5]_att_mhsa_smooth_False_tempogram",1.093627691268921,0.3226381461675579,True
"ENC_chs16_ks_[5, 5]_att_mhsa_smooth_False_tempogram_ratio",1.0767340660095217,0.4081996434937611,True
"ENC_chs16_ks_[5, 5]_att_mhsa_smooth_False_trh",1.2158644199371338,0.2370766488413547,True
"ENC_chs16_ks_[5, 5]_att_mhsa_smooth_False_tssd",1.0904653072357178,0.374331550802139,True
"ENC_chs16_ks_[5, 5]_att_mhsa_smooth_True_rp",1.0860650539398191,0.3796791443850267,True
"ENC_chs16_ks_[5, 5]_att_mhsa_smooth_True_tempogram",1.085440993309021,0.3618538324420677,True
"ENC_chs16_ks_[5, 5]_att_mhsa_smooth_True_tempogram_ratio",1.2404066324234009,0.3725490196078431,True
"ENC_chs16_ks_[5, 5]_att_mhsa_smooth_True_trh",1.1025129556655884,0.3440285204991087,True
"ENC_chs16_ks_[5, 5]_att_mhsa_smooth_True_tssd",1.3837343454360962,0.3707664884135472,True
"ENC_chs16_ks_[7, 7]_att_None_smooth_False_rp",1.0652103424072266,0.5258467023172906,True
"ENC_chs16_ks_[7, 7]_att_None_smooth_False_tempogram",0.9120901226997375,0.5632798573975044,True
"ENC_chs16_ks_[7, 7]_att_None_smooth_False_tempogram_ratio",1.0175870656967163,0.4848484848484848,True
"ENC_chs16_ks_[7, 7]_att_None_smooth_False_trh",0.990661084651947,0.5490196078431373,True
"ENC_chs16_ks_[7, 7]_att_None_smooth_False_tssd",1.036309838294983,0.4723707664884135,True
"ENC_chs16_ks_[7, 7]_att_None_smooth_True_rp",0.8212526440620422,0.6898395721925134,True
"ENC_chs16_ks_[7, 7]_att_None_smooth_True_tempogram",1.2775245904922483,0.3475935828877005,True
"ENC_chs16_ks_[7, 7]_att_None_smooth_True_tempogram_ratio",0.9633267521858216,0.5008912655971479,True
"ENC_chs16_ks_[7, 7]_att_None_smooth_True_trh",1.0016744136810305,0.5204991087344029,True
"ENC_chs16_ks_[7, 7]_att_None_smooth_True_tssd",1.0289785861968994,0.4741532976827095,True
"ENC_chs16_ks_[7, 7]_att_axial_smooth_False_rp",0.9426153302192688,0.5668449197860963,True
"ENC_chs16_ks_[7, 7]_att_axial_smooth_False_tempogram",1.0718233585357666,0.4385026737967914,True
"ENC_chs16_ks_[7, 7]_att_axial_smooth_False_tempogram_ratio",1.0648034811019895,0.4171122994652406,True
"ENC_chs16_ks_[7, 7]_att_axial_smooth_False_trh",1.089500904083252,0.3796791443850267,True
"ENC_chs16_ks_[7, 7]_att_axial_smooth_False_tssd",1.0770107507705688,0.4206773618538324,True
"ENC_chs16_ks_[7, 7]_att_axial_smooth_True_rp",0.9556296467781068,0.5169340463458111,True
"ENC_chs16_ks_[7, 7]_att_axial_smooth_True_tempogram",1.0750550031661987,0.4081996434937611,True
"ENC_chs16_ks_[7, 7]_att_axial_smooth_True_tempogram_ratio",1.1411110162734983,0.3262032085561497,True
"ENC_chs16_ks_[7, 7]_att_axial_smooth_True_trh",1.0916316509246826,0.3636363636363636,True
"ENC_chs16_ks_[7, 7]_att_axial_smooth_True_tssd",1.1595996618270874,0.2406417112299465,True
"ENC_chs16_ks_[7, 7]_att_mhsa_smooth_False_rp",1.086820363998413,0.4046345811051693,True
"ENC_chs16_ks_[7, 7]_att_mhsa_smooth_False_tempogram",1.1015212535858154,0.374331550802139,True
"ENC_chs16_ks_[7, 7]_att_mhsa_smooth_False_tempogram_ratio",1.1601223945617676,0.4385026737967914,True
"ENC_chs16_ks_[7, 7]_att_mhsa_smooth_False_trh",1.0761892795562744,0.3903743315508021,True
"ENC_chs16_ks_[7, 7]_att_mhsa_smooth_False_tssd",1.1716207265853882,0.2459893048128342,True
"ENC_chs16_ks_[7, 7]_att_mhsa_smooth_True_rp",1.0873267650604248,0.3761140819964349,True
"ENC_chs16_ks_[7, 7]_att_mhsa_smooth_True_tempogram",1.0878897905349731,0.3761140819964349,True
"ENC_chs16_ks_[7, 7]_att_mhsa_smooth_True_tempogram_ratio",1.0256129503250122,0.499108734402852,True
"ENC_chs16_ks_[7, 7]_att_mhsa_smooth_True_trh",1.2119076251983645,0.3279857397504456,True
